episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
291,1.0,-6.15,500,0,73,0,nan,3.767544762295386e+18,-6215411200.0,nan
292,1.0,-6.3,500,0,76,0,nan,4.1661639068525527e+18,-6352404480.0,nan
293,1.0,-6.5,500,0,80,0,nan,3.98808178093772e+18,-6444851200.0,nan
294,1.0,-6.6,500,0,82,0,nan,4.1031195593833185e+18,-6565410816.0,nan
295,1.0,-6.85,500,0,87,0,nan,4.807803708450537e+18,-6737353216.0,nan
296,1.0,-6.4,500,0,78,0,nan,4.656999091631292e+18,-6842603520.0,nan
297,1.0,-6.5,500,0,80,0,nan,5.185778422684582e+18,-7003452416.0,nan
298,1.0,-6.75,500,0,85,0,nan,4.992168168928575e+18,-7142161920.0,nan
299,1.0,-6.3,500,0,76,0,nan,5.401345373891461e+18,-7271706624.0,nan
300,1.0,-6.15,500,0,73,0,nan,6.164667027823788e+18,-7429879808.0,nan
301,1.0,-5.7,500,0,64,0,nan,5.724822794294788e+18,-7568651776.0,nan
302,1.0,-6.25,500,0,75,0,nan,6.121483708642886e+18,-7718990848.0,nan
303,1.0,-5.75,500,0,65,0,nan,6.961851990624174e+18,-7871823872.0,nan
304,1.0,-6.2,500,0,74,0,nan,7.066907028123288e+18,-8009646080.0,nan
305,1.0,-6.6,500,0,82,0,nan,6.678931705878807e+18,-8163896320.0,nan
306,1.0,-6.2,500,0,74,0,nan,6.34777364699965e+18,-8306384896.0,nan
307,1.0,-6.45,500,0,79,0,nan,7.115448817222156e+18,-8462078976.0,nan
308,1.0,-6.1,500,0,72,0,nan,7.302094214572016e+18,-8638139392.0,nan
309,1.0,-7.15,500,0,93,0,nan,8.727382341565022e+18,-8800168960.0,nan
310,1.0,-6.45,500,0,79,0,nan,7.653164978786009e+18,-8978095104.0,nan
311,1.0,-6.15,500,0,73,0,nan,8.655300558271283e+18,-9103566848.0,nan
312,1.0,-6.85,500,0,87,0,nan,7.733076934136955e+18,-9279254528.0,nan
313,1.0,-6.35,500,0,77,0,nan,9.521129681261167e+18,-9472710656.0,nan
314,1.0,-6.3,500,0,76,0,nan,8.666413872049029e+18,-9605436416.0,nan
315,1.0,-5.65,500,0,63,0,nan,8.865398538641605e+18,-9816219648.0,nan
316,1.0,-6.4,500,0,78,0,nan,9.740231562351346e+18,-10016979968.0,nan
317,1.0,-6.2,500,0,74,0,nan,1.0055058025267331e+19,-10168441856.0,nan
318,1.0,-5.85,500,0,67,0,nan,1.0604233297015865e+19,-10334795776.0,nan
319,1.0,-6.7,500,0,84,0,nan,1.175289969162322e+19,-10504861696.0,nan
320,1.0,-6.9,500,0,88,0,nan,1.2744077538226078e+19,-10697103360.0,nan
321,1.0,-6.8,500,0,86,0,nan,1.5230300927534563e+19,-10901117952.0,nan
322,1.0,-6.75,500,0,85,0,nan,1.4780144374448652e+19,-11077356544.0,nan
323,1.0,-6.15,500,0,73,0,nan,1.457041802900852e+19,-11209237504.0,nan
324,1.0,-7.35,500,0,97,0,nan,1.4651489419370955e+19,-11408527360.0,nan
325,1.0,-6.4,500,0,78,0,nan,1.477804980479774e+19,-11644848128.0,nan
326,1.0,-7.3,500,0,96,0,nan,1.8062608795825078e+19,-11825304576.0,nan
327,1.0,-6.0,500,0,70,0,nan,1.7838395285177369e+19,-12041245696.0,nan
328,1.0,-6.65,500,0,83,0,nan,1.4830208437396177e+19,-12148589568.0,nan
329,1.0,-6.5,500,0,80,0,nan,1.3316733980297396e+19,-12364055552.0,nan
330,1.0,-7.05,500,0,91,0,nan,1.7925024706818212e+19,-12599455744.0,nan
331,1.0,-6.2,500,0,74,0,nan,1.7191706526184636e+19,-12799451136.0,nan
332,1.0,-6.65,500,0,83,0,nan,1.8775478259205276e+19,-13033279488.0,nan
333,1.0,-6.55,500,0,81,0,nan,2.1659653389512868e+19,-13283537920.0,nan
334,2.0,-5.95,500,0,69,0,nan,2.088935093625579e+19,-13409551360.0,nan
335,2.0,-6.3,500,0,76,0,nan,1.9185972129342423e+19,-13589154816.0,nan
336,2.0,-6.05,500,0,71,0,nan,2.1860725478930776e+19,-13784064000.0,nan
337,2.0,-6.3,500,0,76,0,nan,2.102293940000732e+19,-14082630656.0,nan
338,2.0,-6.15,500,0,73,0,nan,2.7819706866546508e+19,-14281693184.0,nan
