episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
174,1.0,92.3,500,1,104,10,26.0,0.996493,-4.436858,nan
175,1.0,111.95,500,1,111,12,17.916666666666668,7.159778,-13.181064,nan
176,1.0,122.0,500,1,110,13,20.076923076923077,1.772099,-5.825265,nan
177,1.0,92.0,500,1,110,10,27.6,1.706957,-5.336759,nan
178,1.0,102.0,500,1,110,11,21.363636363636363,1.977679,-4.883733,nan
179,1.0,112.4,500,1,102,12,20.833333333333332,2.021739,-5.562123,nan
180,1.0,121.05,500,1,129,13,19.53846153846154,3.681755,-6.597637,nan
181,1.0,101.15,500,1,127,11,23.90909090909091,4.268449,-7.199402,nan
182,1.0,111.9,500,1,112,12,22.333333333333332,1.478681,-4.859515,nan
183,1.0,92.2,500,1,106,10,25.8,1.983307,-4.65799,nan
184,1.0,91.7,500,1,116,10,25.2,26.439106,13.451365,nan
185,1.0,82.3,500,1,104,9,23.666666666666668,3.523441,-7.126447,nan
186,1.0,111.85,500,1,113,12,20.25,1.118405,-3.953844,nan
187,1.0,121.35,500,1,123,13,16.76923076923077,1.110467,-3.691849,nan
188,1.0,101.45,500,1,121,11,22.272727272727273,3.311267,-7.337564,nan
189,1.0,101.5,500,1,120,11,20.727272727272727,2.642195,-6.03293,nan
190,1.0,112.35,500,1,103,12,20.0,1.866861,-6.071805,nan
191,1.0,121.45,500,1,121,13,18.53846153846154,1.336508,-4.718166,nan
192,1.0,111.5,500,1,120,12,22.083333333333332,4.935308,-7.50768,nan
193,1.0,130.2,500,1,146,14,13.928571428571429,2.038898,-5.224022,nan
194,1.0,141.2,500,1,126,15,17.466666666666665,8.588669,-13.02331,nan
195,1.0,111.8,500,1,114,12,20.75,5.760299,-9.631746,nan
196,1.0,101.45,500,1,121,11,20.636363636363637,7.001243,-8.84785,nan
197,1.0,111.0,500,1,130,12,20.25,2.071776,-5.305604,nan
198,1.0,101.8,500,1,114,11,25.363636363636363,2.70873,-5.571353,nan
199,1.0,91.35,500,1,123,10,25.1,2.569827,-6.292943,nan
200,1.0,121.2,500,1,126,13,19.0,1.235794,-5.527062,nan
201,1.0,120.95,500,1,131,13,18.076923076923077,0.627567,-2.735258,nan
202,1.0,91.05,500,1,129,10,19.6,40.843491,19.672178,nan
203,1.0,110.85,500,1,133,12,19.5,0.956885,-4.146974,nan
204,1.0,111.55,500,1,119,12,20.916666666666668,3.111859,-7.866908,nan
205,1.0,120.8,500,1,134,13,20.76923076923077,3.672103,-6.578803,nan
206,1.0,141.6,500,1,118,15,14.133333333333333,3.034286,-8.038245,nan
207,1.0,110.4,500,1,142,12,20.833333333333332,2.05511,-5.901162,nan
208,1.0,90.75,500,1,135,10,21.5,7.91582,-11.115952,nan
209,1.0,140.6,500,1,138,15,17.266666666666666,10.348356,-10.096202,nan
210,1.0,130.75,500,1,135,14,14.857142857142858,8.639256,-9.663205,nan
211,1.0,130.05,500,1,149,14,17.785714285714285,11.722086,-12.267586,nan
212,1.0,141.35,500,1,123,15,16.2,20.902857,12.750471,nan
213,1.0,141.15,500,1,127,15,18.133333333333333,13.699356,-6.382048,nan
214,1.0,140.35,500,1,143,15,15.866666666666667,19.437387,-19.08363,nan
215,1.0,131.25,500,1,125,14,19.285714285714285,12.572621,12.583761,nan
216,1.0,110.95,500,1,131,12,23.25,19.707201,-16.452406,nan
217,1.0,80.85,500,1,133,9,26.666666666666668,15.390676,-14.790372,nan
218,1.0,130.4,500,1,142,14,17.428571428571427,14.68751,2.905586,nan
219,1.0,101.7,500,1,116,11,20.727272727272727,9.700951,-10.519323,nan
220,1.0,110.9,500,1,132,12,21.666666666666668,23.883114,-18.48387,nan
221,1.0,130.3,500,1,144,14,16.071428571428573,21.207998,17.65715,nan
222,1.0,118.5,500,1,180,13,16.0,19.869976,-17.746603,nan
223,1.0,157.15,500,1,207,17,14.0,15.598361,-14.771164,nan
224,1.0,150.2,500,1,146,16,12.8125,18.625269,-14.624306,nan
225,1.0,129.75,500,1,155,14,15.214285714285714,12.891006,-6.130294,nan
226,1.0,138.6,500,1,178,15,14.333333333333334,24.329992,-14.560222,nan
227,1.0,146.3,500,1,224,16,12.4375,90.312332,-38.587933,nan
228,1.0,155.7,500,1,236,17,13.294117647058824,56.211815,-26.036734,nan
229,1.0,145.5,500,1,240,16,15.1875,7.39052,-9.391567,nan
230,1.0,127.7,500,1,196,14,14.642857142857142,134.789642,-41.654755,nan
231,1.0,148.1,500,1,188,16,14.1875,76.212967,-30.600483,nan
232,1.0,127.25,500,1,205,14,15.928571428571429,109.053711,-34.536728,nan
233,1.0,156.85,500,1,213,17,12.705882352941176,168.646088,-50.837425,nan
234,1.0,124.0,500,1,270,14,19.642857142857142,14.555597,-12.826773,nan
235,1.0,164.0,500,1,270,18,12.444444444444445,268.829987,-56.334339,nan
236,1.0,143.35,500,1,283,16,14.1875,115.520248,-35.320915,nan
237,1.0,171.0,500,1,330,19,12.631578947368421,175.662643,-44.048813,nan
238,1.0,172.15,500,1,307,19,13.947368421052632,222.593704,-46.131641,nan
239,1.0,141.4,500,1,322,16,16.5,202.494492,-47.964622,nan
240,1.0,161.2,500,1,326,18,14.944444444444445,296.553467,-99.184677,nan
241,1.0,170.2,500,1,346,19,14.368421052631579,325.365173,-71.213448,nan
242,1.0,162.55,500,1,299,18,12.11111111111111,478.565979,-76.583565,nan
243,1.0,162.75,500,1,295,18,13.88888888888889,398.844147,-83.951736,nan
244,1.0,171.25,500,1,325,19,13.68421052631579,774.985291,-95.42205,nan
245,1.0,152.2,500,1,306,17,14.882352941176471,525.41217,-71.573578,nan
246,1.0,161.5,500,1,320,18,13.61111111111111,954.344421,-130.863083,nan
247,1.0,161.95,500,1,311,18,13.333333333333334,1006.550964,-131.187286,nan
248,1.0,161.5,500,1,320,18,12.944444444444445,959.777039,-100.044998,nan
249,1.0,180.4,500,1,342,20,12.4,963.533386,-99.97113,nan
250,1.0,182.05,500,1,309,20,11.45,1034.722412,-113.096474,nan
251,1.0,161.5,500,1,320,18,13.444444444444445,1366.475586,-152.498322,nan
252,1.0,211.9,500,1,312,23,11.478260869565217,1186.769531,-112.269753,nan
253,1.0,173.3,500,1,284,19,13.157894736842104,1244.291504,-113.300735,nan
254,1.0,172.4,500,1,302,19,12.421052631578947,1143.527954,-123.746193,nan
255,1.0,172.5,500,1,300,19,11.68421052631579,1312.577637,-125.424393,nan
256,1.0,191.75,500,1,315,21,12.19047619047619,1535.891846,-146.791656,nan
257,1.0,163.85,500,1,273,18,12.277777777777779,871.139282,-104.893906,nan
258,1.0,183.2,500,1,286,20,11.75,1627.591919,-167.891388,nan
259,1.0,164.45,500,1,261,18,13.333333333333334,1467.462891,-155.391312,nan
260,1.0,192.85,500,1,293,21,11.666666666666666,1256.706055,-130.117828,nan
261,1.0,181.9,500,1,312,20,12.15,1492.709229,-143.70755,nan
262,1.0,172.05,500,1,309,19,12.052631578947368,965.167969,-116.303856,nan
263,1.0,182.3,500,1,304,20,12.6,1630.779541,-138.851761,nan
264,1.0,183.5,500,1,280,20,12.25,1439.817627,-144.73587,nan
265,1.0,184.75,500,1,255,20,12.6,1098.109131,-125.044846,nan
266,1.0,184.9,500,1,252,20,12.8,1333.948242,-145.097443,nan
267,1.0,174.9,500,1,252,19,11.947368421052632,1294.800171,-118.207016,nan
268,1.0,163.4,500,1,282,18,14.61111111111111,1021.287903,-110.567795,nan
269,1.0,173.6,500,1,278,19,13.157894736842104,1730.166016,-139.807388,nan
270,1.0,204.8,500,1,254,22,10.5,1535.436768,-124.232895,nan
271,1.0,183.2,500,1,286,20,12.55,1752.660889,-162.165436,nan
272,1.0,184.05,500,1,269,20,12.05,1254.349609,-117.851639,nan
273,1.0,193.1,500,1,288,21,11.285714285714286,1697.34668,-144.002533,nan
274,1.0,181.65,500,1,317,20,11.9,1878.756836,-132.00827,nan
275,1.0,181.4,500,1,322,20,11.55,1393.906738,-118.111717,nan
276,1.0,211.55,500,1,319,23,10.695652173913043,1310.928467,-147.189102,nan
277,1.0,191.1,500,1,328,21,12.666666666666666,1761.628662,-168.638092,nan
278,1.0,191.15,500,1,327,21,12.142857142857142,1285.712158,-131.141968,nan
