Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
239,13.257,13.257,13.257,-0.947,0.3655,0.851,-0.005,move
240,11.126,-2.131,-2.131,0.225,-0.02,0.9063,-0.015,nose_poke
241,2.062,-9.064,-9.064,0.739,-0.0203,0.8827,9.945,lick
242,0.0,-7.983,-7.983,0.841,-0.0332,0.8672,-0.055,lick
243,7.321,7.321,7.321,-0.854,0.2268,0.8685,-0.005,move
244,6.38,-0.941,-0.941,0.425,-0.0421,0.917,-0.015,nose_poke
245,2.372,-4.008,-4.008,0.648,-0.0335,0.9118,-0.055,lick
246,8.893,6.521,6.521,0.22,0.1738,0.8722,-0.015,nose_poke
247,0.0,-15.875,-15.875,-0.451,-0.0801,0.9166,-0.005,move
248,18.544,18.544,18.544,0.955,0.4539,0.8541,-0.055,lick
249,31.315,12.771,12.771,0.633,0.3569,0.9113,-0.055,lick
250,12.3,-19.014,-19.014,0.94,-0.096,0.9137,-0.055,lick
251,15.784,3.483,3.483,-0.323,0.0567,0.8781,-0.005,move
252,27.596,11.812,11.812,0.156,0.3123,0.9138,-0.015,nose_poke
253,36.29,8.694,8.694,0.877,0.2225,0.9152,-0.055,lick
254,53.921,17.63,17.63,0.037,0.493,0.9149,-0.015,nose_poke
255,54.613,0.693,0.693,0.982,0.0358,0.9028,-0.055,lick
256,73.484,18.871,18.871,-0.26,0.5232,0.9078,-0.005,move
257,88.9,15.416,15.416,0.538,0.4486,0.9018,-0.055,lick
258,82.026,-6.874,-6.874,0.981,-0.0746,0.902,-0.055,lick
259,87.407,5.381,5.381,-0.308,0.148,0.8955,-0.005,move
260,80.45,-6.957,-6.957,-0.511,-0.0668,0.9069,-0.005,move
261,73.751,-6.699,-6.699,0.931,-0.0561,0.8956,-0.055,lick
262,75.504,1.753,1.753,0.822,0.0355,0.8973,-0.055,lick
263,67.035,-8.469,-8.469,-0.309,-0.0647,0.9064,-0.005,move
264,57.354,-9.681,-9.681,-0.016,-0.0491,0.8967,-0.005,move
265,47.136,-10.218,-10.218,-0.358,-0.0368,0.8919,-0.005,move
266,46.712,-0.424,-0.424,-0.78,-0.0642,0.8923,-0.005,move
267,41.958,-4.754,-4.754,0.314,-0.0374,0.9071,-0.015,nose_poke
268,46.667,4.709,4.709,-0.49,0.1176,0.9013,-0.005,move
269,60.434,13.767,13.767,-0.269,0.3871,0.9148,-0.005,move
270,45.062,-15.372,-15.372,0.403,-0.1223,0.9097,-0.015,nose_poke
271,34.571,-10.491,-10.491,0.486,-0.0335,0.8836,-0.015,nose_poke
272,23.438,-11.133,-11.133,0.824,-0.044,0.8934,-0.055,lick
273,4.714,-18.724,-18.724,0.723,-0.0651,0.8927,-0.055,lick
274,23.828,19.114,19.114,-0.401,0.4863,0.8795,-0.005,move
275,27.79,3.963,3.963,0.909,0.1072,0.9091,-0.055,lick
276,29.598,1.807,1.807,0.589,0.0098,0.9139,-0.055,lick
277,22.051,-7.547,-7.547,-0.021,-0.0457,0.912,-0.005,move
278,35.426,13.376,13.376,0.097,0.3357,0.9002,-0.015,nose_poke
279,47.819,12.393,12.393,-0.681,0.3815,0.9122,-0.005,move
280,43.209,-4.61,-4.61,0.745,-0.0453,0.9097,-0.055,lick
281,31.309,-11.899,-11.899,-0.588,-0.0462,0.9014,-0.005,move
282,32.207,0.897,0.897,0.267,-0.0058,0.891,-0.015,nose_poke
283,22.771,-9.436,-9.436,-0.265,-0.0501,0.9106,-0.005,move
284,23.74,0.97,0.97,0.541,-0.0144,0.8964,-0.055,lick
285,22.843,-0.898,-0.898,0.28,-0.0543,0.9112,-0.015,nose_poke
286,13.945,-8.897,-8.897,-0.803,-0.0435,0.9094,-0.005,move
287,15.573,1.628,1.628,0.526,-0.0051,0.898,-0.055,lick
288,29.33,13.757,13.757,-0.12,0.3734,0.9127,-0.005,move
289,18.187,-11.142,-11.142,-0.774,-0.087,0.9132,-0.005,move
290,32.49,14.303,14.303,-0.792,0.3816,0.893,-0.005,move
291,24.169,-8.321,-8.321,-0.845,-0.0829,0.912,-0.005,move
292,7.31,-16.859,-16.859,-0.975,-0.0546,0.8985,-0.005,move
