episode,total_reward,steps,success,licked_left,licked_right,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
2328,-2.55,500,0,1,0,1,0,nan,2e-06,0.40317,nan
2329,-2.55,500,0,1,0,1,0,nan,0.00113,0.405752,nan
2330,-2.55,500,0,1,0,1,0,nan,4.4e-05,0.402527,nan
2331,-2.6,500,0,1,0,2,0,nan,3e-06,0.406122,nan
2332,-2.55,500,0,1,0,1,0,nan,0.001125,0.405555,nan
2333,-2.6,500,0,1,0,2,0,nan,4e-06,0.402716,nan
2334,-2.55,500,0,1,0,1,0,nan,0.001127,0.404553,nan
2335,-2.55,500,0,1,0,1,0,nan,4e-06,0.405559,nan
2336,-2.55,500,0,1,0,1,0,nan,3e-06,0.4033,nan
2337,-2.6,500,0,1,0,2,0,nan,0.001134,0.40359,nan
2338,-2.55,500,0,1,0,1,0,nan,6e-06,0.404379,nan
2339,-2.6,500,0,1,0,2,0,nan,0.002284,0.404137,nan
2340,-2.55,500,0,1,0,1,0,nan,6e-06,0.403525,nan
2341,-2.65,500,0,1,0,3,0,nan,0.001147,0.402266,nan
2342,-2.55,500,0,1,0,1,0,nan,3e-06,0.402435,nan
2343,-2.55,500,0,1,0,1,0,nan,3e-06,0.405347,nan
2344,-2.55,500,0,1,0,1,0,nan,5e-06,0.402494,nan
2345,-2.55,500,0,1,0,1,0,nan,0.002293,0.402497,nan
2346,-2.55,500,0,1,0,1,0,nan,3e-06,0.402828,nan
2347,-2.6,500,0,1,0,2,0,nan,0.001146,0.404223,nan
2348,-2.55,500,0,1,0,1,0,nan,2e-06,0.406277,nan
2349,-2.6,500,0,1,0,2,0,nan,0.001146,0.402788,nan
2350,-2.6,500,0,1,0,2,0,nan,3e-06,0.406758,nan
2351,-2.55,500,0,1,0,1,0,nan,0.001148,0.402858,nan
2352,-2.55,500,0,1,0,1,0,nan,2e-06,0.40511,nan
2353,-2.55,500,0,1,0,1,0,nan,0.001152,0.402026,nan
2354,-2.6,500,0,1,0,2,0,nan,0.001152,0.405501,nan
2355,-2.6,500,0,1,0,2,0,nan,4e-06,0.404205,nan
2356,-2.55,500,0,1,0,1,0,nan,3e-06,0.403808,nan
2357,-2.55,500,0,1,0,1,0,nan,0.002318,0.406812,nan
2358,-2.6,500,0,1,0,2,0,nan,0.001155,0.405535,nan
2359,-2.65,500,0,1,0,3,0,nan,3e-06,0.406266,nan
2360,-2.55,500,0,1,0,1,0,nan,2e-06,0.408566,nan
2361,-2.6,500,0,1,0,2,0,nan,5e-06,0.403303,nan
2362,-2.55,500,0,1,0,1,0,nan,4e-06,0.403577,nan
2363,-2.55,500,0,1,0,1,0,nan,0.001163,0.403578,nan
2364,-2.55,500,0,1,0,1,0,nan,0.001162,0.401145,nan
2365,-2.55,500,0,1,0,1,0,nan,2e-06,0.40337,nan
2366,-2.65,500,0,1,0,3,0,nan,2e-06,0.403168,nan
2367,-2.55,500,0,1,0,1,0,nan,0.001163,0.40338,nan
2368,-2.55,500,0,1,0,1,0,nan,2e-06,0.403858,nan
2369,-2.7,500,0,1,0,4,0,nan,0.001167,0.401201,nan
2370,-2.65,500,0,1,0,3,0,nan,4e-06,0.404642,nan
2371,-2.6,500,0,1,0,2,0,nan,2e-06,0.402468,nan
2372,-2.65,500,0,1,0,3,0,nan,0.002331,0.401734,nan
2373,-2.65,500,0,1,0,3,0,nan,0.001167,0.404857,nan
2374,-2.6,500,0,1,0,2,0,nan,3e-06,0.403961,nan
2375,-2.55,500,0,1,0,1,0,nan,0.000993,0.403314,nan
2376,-2.55,500,0,1,0,1,0,nan,0.001175,0.406035,nan
2377,-2.6,500,0,1,0,2,0,nan,1.1e-05,0.4029,nan
2378,-2.7,500,0,1,0,4,0,nan,3e-06,0.403369,nan
2379,-2.55,500,0,1,0,1,0,nan,0.001176,0.404334,nan
2380,-2.55,500,0,1,0,1,0,nan,1.2e-05,0.403624,nan
2381,-2.6,500,0,1,0,2,0,nan,4e-06,0.404841,nan
2382,-2.6,500,0,1,0,2,0,nan,9e-06,0.405065,nan
2383,-2.55,500,0,1,0,1,0,nan,0.001184,0.401377,nan
2384,-2.55,500,0,1,0,1,0,nan,0.001182,0.406236,nan
2385,-2.6,500,0,1,0,2,0,nan,3e-06,0.402061,nan
2386,-2.55,500,0,1,0,1,0,nan,0.002361,0.404077,nan
2387,-2.55,500,0,1,0,1,0,nan,0.001188,0.402467,nan
2388,-2.55,500,0,1,0,1,0,nan,7e-06,0.402743,nan
2389,-2.6,500,0,1,0,2,0,nan,0.002377,0.40097,nan
2390,-2.55,500,0,1,0,1,0,nan,0.001187,0.402506,nan
2391,-2.55,500,0,1,0,1,0,nan,2e-06,0.403385,nan
2392,-2.55,500,0,1,0,1,0,nan,3e-06,0.401661,nan
2393,-2.55,500,0,1,0,1,0,nan,4e-06,0.40068,nan
2394,-2.55,500,0,1,0,1,0,nan,0.001191,0.404547,nan
2395,-2.55,500,0,1,0,1,0,nan,0.001198,0.404246,nan
2396,-2.6,500,0,1,0,2,0,nan,3e-06,0.401667,nan
2397,-2.55,500,0,1,0,1,0,nan,2e-06,0.404293,nan
2398,-2.55,500,0,1,0,1,0,nan,5e-06,0.401955,nan
2399,-2.55,500,0,1,0,1,0,nan,7e-06,0.403439,nan
2400,-2.55,500,0,1,0,1,0,nan,3e-06,0.401212,nan
2401,-2.55,500,0,1,0,1,0,nan,6e-06,0.403571,nan
2402,-2.6,500,0,1,0,2,0,nan,3e-06,0.402598,nan
2403,-2.55,500,0,1,0,1,0,nan,3e-06,0.404845,nan
2404,-2.6,500,0,1,0,2,0,nan,1e-06,0.404712,nan
2405,-2.55,500,0,1,0,1,0,nan,0.001194,0.401908,nan
2406,-2.55,500,0,1,0,1,0,nan,0.002387,0.401365,nan
2407,-2.65,500,0,1,0,3,0,nan,5e-06,0.403336,nan
2408,-2.6,500,0,1,0,2,0,nan,4e-06,0.402195,nan
2409,-2.55,500,0,1,0,1,0,nan,0.002396,0.400715,nan
2410,-2.6,500,0,1,0,2,0,nan,0.0012,0.403641,nan
2411,-2.6,500,0,1,0,2,0,nan,0.002388,0.400996,nan
2412,-2.6,500,0,1,0,2,0,nan,4e-06,0.403894,nan
2413,-2.55,500,0,1,0,1,0,nan,4e-06,0.403485,nan
2414,-2.55,500,0,1,0,1,0,nan,4e-06,0.405782,nan
2415,-2.55,500,0,1,0,1,0,nan,0.003577,0.400739,nan
2416,-2.55,500,0,1,0,1,0,nan,4e-06,0.402357,nan
2417,-2.55,500,0,1,0,1,0,nan,1e-06,0.404781,nan
2418,-2.65,500,0,1,0,3,0,nan,1e-06,0.40287,nan
2419,-2.55,500,0,1,0,1,0,nan,4e-06,0.401997,nan
2420,-2.55,500,0,1,0,1,0,nan,0.001203,0.405339,nan
2421,-2.55,500,0,1,0,1,0,nan,0.002393,0.403286,nan
2422,-2.55,500,0,1,0,1,0,nan,0.001201,0.401754,nan
2423,-2.7,500,0,1,0,4,0,nan,2e-06,0.404548,nan
2424,-2.55,500,0,1,0,1,0,nan,3e-06,0.400695,nan
2425,-2.6,500,0,1,0,2,0,nan,1e-06,0.402972,nan
2426,-2.7,500,0,1,0,4,0,nan,6e-06,0.40288,nan
2427,-2.55,500,0,1,0,1,0,nan,0.0012,0.406438,nan
2428,-2.7,500,0,1,0,4,0,nan,1e-06,0.405514,nan
2429,-2.55,500,0,1,0,1,0,nan,4e-06,0.401682,nan
2430,-2.6,500,0,1,0,2,0,nan,0.001211,0.402424,nan
2431,-2.55,500,0,1,0,1,0,nan,0.001203,0.403354,nan
2432,-2.6,500,0,1,0,2,0,nan,1e-06,0.405231,nan
2433,-2.6,500,0,1,0,2,0,nan,0.001208,0.403352,nan
2434,-2.55,500,0,1,0,1,0,nan,0.003611,0.403409,nan
2435,-2.6,500,0,1,0,2,0,nan,0.002409,0.404324,nan
2436,-2.6,500,0,1,0,2,0,nan,2e-06,0.404606,nan
2437,-2.6,500,0,1,0,2,0,nan,2e-06,0.403193,nan
2438,-2.7,500,0,1,0,4,0,nan,3e-06,0.405296,nan
2439,-2.65,500,0,1,0,3,0,nan,0.003639,0.403817,nan
2440,-2.55,500,0,1,0,1,0,nan,0.001212,0.406532,nan
2441,-2.55,500,0,1,0,1,0,nan,1.4e-05,0.406183,nan
2442,-2.55,500,0,1,0,1,0,nan,1e-06,0.40941,nan
2443,-2.55,500,0,1,0,1,0,nan,2e-06,0.406201,nan
2444,-2.55,500,0,1,0,1,0,nan,0.002433,0.409766,nan
2445,-2.55,500,0,1,0,1,0,nan,4e-06,0.407298,nan
2446,-2.55,500,0,1,0,1,0,nan,0.002433,0.411713,nan
2447,-2.65,500,0,1,0,3,0,nan,0.001217,0.405457,nan
2448,-2.55,500,0,1,0,1,0,nan,2e-06,0.407881,nan
2449,-2.85,500,0,1,0,7,0,nan,0.001218,0.407933,nan
2450,-2.55,500,0,1,0,1,0,nan,2e-06,0.411198,nan
2451,-2.55,500,0,1,0,1,0,nan,0.003659,0.409461,nan
2452,-2.55,500,0,1,0,1,0,nan,1e-06,0.406273,nan
2453,-2.55,500,0,1,0,1,0,nan,0.00122,0.408982,nan
2454,-2.55,500,0,1,0,1,0,nan,0.00122,0.409394,nan
2455,-2.6,500,0,1,0,2,0,nan,1e-06,0.412788,nan
2456,-2.7,500,0,1,0,4,0,nan,0.001222,0.408094,nan
2457,-2.6,500,0,1,0,2,0,nan,2e-06,0.409017,nan
2458,-2.65,500,0,1,0,3,0,nan,1e-06,0.409944,nan
2459,-2.7,500,0,1,0,4,0,nan,0.001222,0.40958,nan
2460,-2.55,500,0,1,0,1,0,nan,0.001223,0.406562,nan
2461,-2.6,500,0,1,0,2,0,nan,0.001224,0.409557,nan
2462,-2.55,500,0,1,0,1,0,nan,3e-06,0.411458,nan
2463,-2.65,500,0,1,0,3,0,nan,0.001232,0.412924,nan
2464,-2.55,500,0,1,0,1,0,nan,0.001229,0.406226,nan
2465,-2.55,500,0,1,0,1,0,nan,3e-06,0.411676,nan
2466,-2.55,500,0,1,0,1,0,nan,0.001226,0.414324,nan
2467,-2.6,500,0,1,0,2,0,nan,3e-06,0.40875,nan
2468,-2.65,500,0,1,0,3,0,nan,5e-06,0.412503,nan
2469,-2.6,500,0,1,0,2,0,nan,5e-06,0.407339,nan
2470,-2.6,500,0,1,0,2,0,nan,0.001227,0.409343,nan
2471,-2.65,500,0,1,0,3,0,nan,2e-06,0.407334,nan
2472,-2.65,500,0,1,0,3,0,nan,2e-06,0.410522,nan
2473,-2.6,500,0,1,0,2,0,nan,5e-06,0.412852,nan
2474,-2.75,500,0,1,0,5,0,nan,2e-06,0.41138,nan
2475,-2.9,500,0,1,0,8,0,nan,6e-06,0.412306,nan
2476,-2.65,500,0,1,0,3,0,nan,2e-06,0.411777,nan
2477,-2.55,500,0,1,0,1,0,nan,2e-06,0.414702,nan
2478,-2.55,500,0,1,0,1,0,nan,9e-06,0.412411,nan
2479,-2.75,500,0,1,0,5,0,nan,0.001228,0.411203,nan
2480,-2.65,500,0,1,0,3,0,nan,3e-06,0.412759,nan
2481,-2.55,500,0,1,0,1,0,nan,4e-06,0.411901,nan
2482,-2.8,500,0,1,0,6,0,nan,0.001232,0.413552,nan
2483,-2.75,500,0,1,0,5,0,nan,2e-06,0.418185,nan
2484,-2.6,500,0,1,0,2,0,nan,3e-06,0.417315,nan
2485,-2.7,500,0,1,0,4,0,nan,0.001234,0.412428,nan
2486,-2.6,500,0,1,0,2,0,nan,1e-06,0.410555,nan
2487,-2.8,500,0,1,0,6,0,nan,0.001238,0.410937,nan
2488,-2.6,500,0,1,0,2,0,nan,3e-06,0.415722,nan
2489,-2.55,500,0,1,0,1,0,nan,4e-06,0.414791,nan
2490,-2.65,500,0,1,0,3,0,nan,2e-06,0.41063,nan
2491,-2.55,500,0,1,0,1,0,nan,0.00123,0.41562,nan
2492,-2.55,500,0,1,0,1,0,nan,3e-06,0.414718,nan
2493,-2.6,500,0,1,0,2,0,nan,0.001244,0.414589,nan
2494,-2.65,500,0,1,0,3,0,nan,0.001242,0.421257,nan
2495,-2.55,500,0,1,0,1,0,nan,1e-06,0.415362,nan
2496,-2.6,500,0,1,0,2,0,nan,2e-06,0.415997,nan
2497,-2.75,500,0,1,0,5,0,nan,2e-06,0.414803,nan
2498,-2.7,500,0,1,0,4,0,nan,3e-06,0.412563,nan
2499,-2.55,500,0,1,0,1,0,nan,0.00125,0.423605,nan
2500,-2.65,500,0,1,0,3,0,nan,1e-06,0.415607,nan
2501,-2.6,500,0,1,0,2,0,nan,2e-06,0.416794,nan
2502,-2.6,500,0,1,0,2,0,nan,0.001251,0.418906,nan
2503,-2.55,500,0,1,0,1,0,nan,0.00125,0.414552,nan
2504,-2.7,500,0,1,0,4,0,nan,0.001255,0.417403,nan
2505,-2.55,500,0,1,0,1,0,nan,4e-06,0.416151,nan
2506,-2.55,500,0,1,0,1,0,nan,0.001263,0.419676,nan
2507,-2.55,500,0,1,0,1,0,nan,3e-06,0.416492,nan
2508,-2.7,500,0,1,0,4,0,nan,1e-06,0.421476,nan
2509,-2.6,500,0,1,0,2,0,nan,0.00125,0.41929,nan
2510,-2.6,500,0,1,0,2,0,nan,5e-06,0.419541,nan
2511,-2.55,500,0,1,0,1,0,nan,1e-06,0.41958,nan
2512,-2.6,500,0,1,0,2,0,nan,1e-06,0.418951,nan
2513,-2.65,500,0,1,0,3,0,nan,4e-06,0.418609,nan
2514,-2.6,500,0,1,0,2,0,nan,0.001267,0.420977,nan
2515,-2.6,500,0,1,0,2,0,nan,3e-06,0.416091,nan
2516,-2.6,500,0,1,0,2,0,nan,0.001263,0.419263,nan
2517,-2.6,500,0,1,0,2,0,nan,0.00126,0.419813,nan
2518,-2.65,500,0,1,0,3,0,nan,2e-06,0.420692,nan
2519,-2.7,500,0,1,0,4,0,nan,6e-06,0.421636,nan
2520,-2.8,500,0,1,0,6,0,nan,7e-06,0.421269,nan
2521,-2.75,500,0,1,0,5,0,nan,1e-06,0.421994,nan
2522,-2.6,500,0,1,0,2,0,nan,5e-06,0.423434,nan
2523,-2.55,500,0,1,0,1,0,nan,2e-06,0.421456,nan
2524,-2.7,500,0,1,0,4,0,nan,0.001268,0.421428,nan
2525,-2.7,500,0,1,0,4,0,nan,2e-06,0.427181,nan
2526,-2.7,500,0,1,0,4,0,nan,1e-06,0.419688,nan
2527,-2.6,500,0,1,0,2,0,nan,1e-06,0.426486,nan
2528,-2.55,500,0,1,0,1,0,nan,0.001269,0.422306,nan
2529,-2.65,500,0,1,0,3,0,nan,2e-06,0.419835,nan
2530,-2.55,500,0,1,0,1,0,nan,0.003789,0.420838,nan
2531,-2.55,500,0,1,0,1,0,nan,3e-06,0.422298,nan
2532,-2.65,500,0,1,0,3,0,nan,0.001268,0.423176,nan
2533,-2.85,500,0,1,0,7,0,nan,0.001269,0.42439,nan
2534,-2.6,500,0,1,0,2,0,nan,2e-06,0.421403,nan
2535,-2.6,500,0,1,0,2,0,nan,4e-06,0.423719,nan
2536,-2.65,500,0,1,0,3,0,nan,2e-06,0.424102,nan
2537,-2.6,500,0,1,0,2,0,nan,0.001268,0.421405,nan
2538,-2.55,500,0,1,0,1,0,nan,4e-06,0.423928,nan
2539,-2.7,500,0,1,0,4,0,nan,2e-06,0.422825,nan
2540,-2.55,500,0,1,0,1,0,nan,0.001269,0.42528,nan
2541,-2.6,500,0,1,0,2,0,nan,9e-06,0.426564,nan
2542,-2.7,500,0,1,0,4,0,nan,5e-06,0.422009,nan
2543,-2.65,500,0,1,0,3,0,nan,0.001269,0.421371,nan
2544,-2.55,500,0,1,0,1,0,nan,2e-06,0.421222,nan
2545,-2.75,500,0,1,0,5,0,nan,0.002543,0.420199,nan
2546,-2.6,500,0,1,0,2,0,nan,0.001278,0.424457,nan
2547,-2.7,500,0,1,0,4,0,nan,0.001277,0.422591,nan
2548,-2.65,500,0,1,0,3,0,nan,0.001273,0.42165,nan
2549,-2.5,500,0,0,0,0,0,nan,0.001274,0.425363,nan
2550,-2.55,500,0,1,0,1,0,nan,6e-06,0.427703,nan
2551,-2.7,500,0,1,0,4,0,nan,2e-06,0.422041,nan
2552,-1.6,500,0,0,0,2,1,nan,3e-06,0.424106,nan
2553,-2.55,500,0,1,0,1,0,nan,2e-06,0.425926,nan
2554,-1.65,500,0,0,0,3,1,nan,0.001276,0.424545,nan
2555,-2.55,500,0,1,0,1,0,nan,0.001278,0.424118,nan
2556,-2.6,500,0,1,0,2,0,nan,4e-06,0.42672,nan
2557,-2.55,500,0,1,0,1,0,nan,6e-06,0.425965,nan
2558,-2.55,500,0,1,0,1,0,nan,0.001279,0.427034,nan
2559,-2.55,500,0,1,0,1,0,nan,2e-06,0.427268,nan
2560,-2.6,500,0,1,0,2,0,nan,1e-06,0.42311,nan
2561,-2.5,500,0,0,0,0,0,nan,1e-06,0.42675,nan
2562,-2.5,500,0,0,0,0,0,nan,2e-06,0.427198,nan
2563,-2.5,500,0,0,0,0,0,nan,0.001277,0.43004,nan
2564,-2.5,500,0,0,0,0,0,nan,6e-06,0.43014,nan
2565,-2.5,500,0,0,0,0,0,nan,0.001279,0.432911,nan
2566,-2.55,500,0,0,0,1,0,nan,0.001281,0.433932,nan
2567,-2.5,500,0,0,0,0,0,nan,4e-06,0.434971,nan
2568,-2.5,500,0,0,0,0,0,nan,3e-05,0.436144,nan
2569,-2.5,500,0,0,0,0,0,nan,3e-06,0.434992,nan
2570,-2.5,500,0,0,0,0,0,nan,6e-06,0.436124,nan
2571,-2.5,500,0,0,0,0,0,nan,0.001296,0.436405,nan
2572,-2.5,500,0,0,0,0,0,nan,4e-06,0.437488,nan
2573,-2.5,500,0,0,0,0,0,nan,4e-06,0.442259,nan
2574,-2.5,500,0,0,0,0,0,nan,0.001285,0.436745,nan
2575,-2.5,500,0,0,0,0,0,nan,4e-06,0.436746,nan
2576,-2.5,500,0,0,0,0,0,nan,0.001288,0.448029,nan
2577,-2.5,500,0,0,0,0,0,nan,0.001285,0.443727,nan
2578,-2.55,500,0,0,0,1,0,nan,1.2e-05,0.444956,nan
2579,-2.55,500,0,0,0,1,0,nan,3e-06,0.447746,nan
2580,-2.6,500,0,0,0,2,0,nan,0.001286,0.445449,nan
2581,-2.5,500,0,0,0,0,0,nan,0.003142,0.44075,nan
2582,-2.5,500,0,0,0,0,0,nan,0.002574,0.438969,nan
2583,-2.5,500,0,0,0,0,0,nan,7e-06,0.43885,nan
2584,-2.55,500,0,0,0,1,0,nan,0.006749,0.443855,nan
2585,-2.5,500,0,0,0,0,0,nan,6e-06,0.447235,nan
2586,-2.55,500,0,0,0,1,0,nan,3e-06,0.444201,nan
2587,-2.55,500,0,0,0,1,0,nan,6e-06,0.446154,nan
2588,-2.5,500,0,0,0,0,0,nan,0.003077,0.445823,nan
2589,-2.5,500,0,0,0,0,0,nan,1e-06,0.445655,nan
2590,-2.6,500,0,1,0,2,0,nan,1.9e-05,0.439309,nan
2591,-2.5,500,0,0,0,0,0,nan,1.2e-05,0.44465,nan
2592,-2.5,500,0,0,0,0,0,nan,1.2e-05,0.450297,nan
2593,-2.5,500,0,0,0,0,0,nan,0.001313,0.446532,nan
2594,-2.55,500,0,0,0,1,0,nan,2.8e-05,0.44998,nan
2595,-2.5,500,0,0,0,0,0,nan,0.001355,0.454582,nan
2596,-2.5,500,0,0,0,0,0,nan,1.9e-05,0.454221,nan
2597,-2.5,500,0,0,0,0,0,nan,1.8e-05,0.459331,nan
2598,-2.5,500,0,0,0,0,0,nan,3.2e-05,0.461201,nan
2599,-2.5,500,0,0,0,0,0,nan,1.8e-05,0.457377,nan
2600,-2.5,500,0,0,0,0,0,nan,1.7e-05,0.458058,nan
2601,-2.5,500,0,0,0,0,0,nan,0.00262,0.453817,nan
2602,-2.55,500,0,0,0,1,0,nan,0.001307,0.45877,nan
2603,-2.55,500,0,0,0,1,0,nan,4e-06,0.463067,nan
2604,-2.55,500,0,0,0,1,0,nan,0.001948,0.459599,nan
2605,-2.5,500,0,0,0,0,0,nan,1.2e-05,0.459478,nan
2606,-2.5,500,0,0,0,0,0,nan,0.001308,0.459339,nan
2607,-2.5,500,0,0,0,0,0,nan,9e-06,0.459386,nan
2608,-2.5,500,0,0,0,0,0,nan,1.8e-05,0.460763,nan
2609,-2.5,500,0,0,0,0,0,nan,4e-06,0.459797,nan
2610,-2.5,500,0,0,0,0,0,nan,1e-05,0.459813,nan
2611,-2.5,500,0,0,0,0,0,nan,1e-05,0.458446,nan
2612,-17.75,500,0,0,0,305,0,nan,0.000221,0.541955,nan
2613,-27.5,500,0,0,0,500,0,nan,0.001413,0.540259,nan
2614,-27.5,500,0,0,0,500,0,nan,6.5e-05,0.613489,nan
2615,-27.5,500,0,0,0,500,0,nan,0.006817,0.645189,nan
2616,-27.5,500,0,0,0,500,0,nan,0.000192,0.670312,nan
2617,-27.45,500,0,0,0,499,0,nan,0.000171,0.711559,nan
2618,-27.5,500,0,0,0,500,0,nan,0.006075,0.766963,nan
2619,-9.0,500,0,1,0,130,0,nan,0.004416,0.961921,nan
2620,-5.5,500,0,1,0,60,0,nan,0.00039,0.835869,nan
2621,-4.45,500,0,1,0,39,0,nan,0.000224,0.859872,nan
2622,-2.8,500,0,1,0,6,0,nan,0.008562,0.93968,nan
2623,-2.9,500,0,1,0,8,0,nan,0.000184,0.928941,nan
2624,-2.8,500,0,1,0,6,0,nan,0.0016,0.936622,nan
2625,-2.85,500,0,1,0,7,0,nan,0.000183,0.935998,nan
2626,-2.95,500,0,1,0,9,0,nan,0.027925,0.931294,nan
2627,-2.9,500,0,1,0,8,0,nan,0.000193,0.94041,nan
2628,-2.75,500,0,1,0,5,0,nan,0.000247,0.899413,nan
2629,-2.75,500,0,1,0,5,0,nan,0.012888,0.881878,nan
2630,-3.05,500,0,1,0,11,0,nan,0.012838,0.876126,nan
2631,-2.9,500,0,1,0,8,0,nan,0.000164,0.870736,nan
2632,-2.85,500,0,1,0,7,0,nan,0.000159,0.84328,nan
2633,-2.95,500,0,1,0,9,0,nan,0.011553,0.855824,nan
2634,-2.8,500,0,1,0,6,0,nan,0.001837,0.816565,nan
2635,-2.85,500,0,1,0,7,0,nan,0.00018,0.813765,nan
2636,-2.95,500,0,1,0,9,0,nan,8.6e-05,0.824113,nan
2637,-3.05,500,0,1,0,11,0,nan,0.0103,0.801521,nan
2638,-3.0,500,0,1,0,10,0,nan,0.010252,0.817181,nan
2639,-2.95,500,0,1,0,9,0,nan,0.003065,0.768443,nan
2640,-2.8,500,0,1,0,6,0,nan,9.7e-05,0.805021,nan
2641,-3.0,500,0,1,0,10,0,nan,0.004971,0.826319,nan
2642,-2.9,500,0,1,0,8,0,nan,0.000257,0.805736,nan
2643,-3.0,500,0,1,0,10,0,nan,7.4e-05,0.77968,nan
2644,-2.95,500,0,1,0,9,0,nan,0.01321,0.765991,nan
2645,-3.05,500,0,1,0,11,0,nan,0.001458,0.789242,nan
2646,-3.15,500,0,1,0,13,0,nan,0.00356,0.770292,nan
2647,-2.9,500,0,1,0,8,0,nan,0.009548,0.78527,nan
2648,-3.05,500,0,1,0,11,0,nan,3.8e-05,0.765736,nan
2649,-2.9,500,0,1,0,8,0,nan,0.000136,0.779886,nan
2650,-3.05,500,0,1,0,11,0,nan,0.009253,0.777481,nan
2651,-2.95,500,0,1,0,9,0,nan,0.000131,0.788379,nan
2652,-2.9,500,0,1,0,8,0,nan,0.000158,0.761711,nan
2653,-3.1,500,0,1,0,12,0,nan,9e-05,0.781451,nan
2654,-3.05,500,0,1,0,11,0,nan,0.000104,0.800643,nan
2655,-3.15,500,0,1,0,13,0,nan,8.2e-05,0.77197,nan
2656,-2.95,500,0,1,0,9,0,nan,7.6e-05,0.779288,nan
2657,-2.85,500,0,1,0,7,0,nan,0.000116,0.807758,nan
2658,-2.95,500,0,1,0,9,0,nan,8.4e-05,0.800101,nan
2659,-2.85,500,0,1,0,7,0,nan,7.9e-05,0.794062,nan
2660,-2.8,500,0,1,0,6,0,nan,7.1e-05,0.798522,nan
2661,-2.9,500,0,1,0,8,0,nan,0.00568,0.798711,nan
2662,-2.85,500,0,1,0,7,0,nan,9.1e-05,0.818339,nan
2663,-2.9,500,0,1,0,8,0,nan,0.000114,0.773676,nan
2664,-3.05,500,0,1,0,11,0,nan,7.5e-05,0.715118,nan
2665,-2.8,500,0,1,0,6,0,nan,0.001516,0.775167,nan
2666,-3.0,500,0,1,0,10,0,nan,0.000122,0.769248,nan
2667,-2.9,500,0,1,0,8,0,nan,7.7e-05,0.746559,nan
2668,-2.9,500,0,1,0,8,0,nan,6.2e-05,0.717673,nan
2669,-3.0,500,0,1,0,10,0,nan,7.6e-05,0.708375,nan
2670,-3.0,500,0,1,0,10,0,nan,0.001477,0.671471,nan
2671,-2.8,500,0,1,0,6,0,nan,0.00924,0.71296,nan
2672,-2.95,500,0,1,0,9,0,nan,0.000104,0.70943,nan
2673,-2.95,500,0,1,0,9,0,nan,7.7e-05,0.666612,nan
2674,-2.95,500,0,1,0,9,0,nan,0.00016,0.731341,nan
2675,-2.95,500,0,1,0,9,0,nan,0.001446,0.686284,nan
2676,-2.9,500,0,1,0,8,0,nan,6.8e-05,0.660295,nan
2677,-3.45,500,0,1,0,19,0,nan,0.001435,0.657147,nan
2678,-3.8,500,0,1,0,26,0,nan,7.2e-05,0.652542,nan
2679,-4.3,500,0,1,0,36,0,nan,0.001527,0.63587,nan
2680,-4.4,500,0,1,0,38,0,nan,0.009108,0.664057,nan
2681,-2.95,500,0,1,0,9,0,nan,0.000241,0.587572,nan
2682,-2.7,500,0,1,0,4,0,nan,0.007488,0.588949,nan
2683,-2.55,500,0,1,0,1,0,nan,0.001503,0.581056,nan
2684,-2.55,500,0,1,0,1,0,nan,3.8e-05,0.528498,nan
2685,-2.55,500,0,1,0,1,0,nan,0.002756,0.507332,nan
2686,-2.55,500,0,1,0,1,0,nan,2.5e-05,0.499859,nan
2687,-2.55,500,0,1,0,1,0,nan,1.3e-05,0.496832,nan
2688,-2.55,500,0,1,0,1,0,nan,1.4e-05,0.471917,nan
2689,-2.55,500,0,1,0,1,0,nan,1.8e-05,0.467276,nan
2690,-1.7,500,0,1,0,4,1,nan,0.00145,0.463428,nan
2691,-2.6,500,0,1,0,2,0,nan,3.5e-05,0.461138,nan
2692,-2.55,500,0,1,0,1,0,nan,0.001452,0.457185,nan
2693,-2.6,500,0,1,0,2,0,nan,0.002879,0.456891,nan
2694,-2.6,500,0,1,0,2,0,nan,0.001455,0.458405,nan
2695,-2.55,500,0,1,0,1,0,nan,1.2e-05,0.45892,nan
2696,-2.7,500,0,1,0,4,0,nan,1.4e-05,0.460185,nan
2697,-2.55,500,0,1,0,1,0,nan,2.5e-05,0.457372,nan
2698,-2.55,500,0,1,0,1,0,nan,2.2e-05,0.454496,nan
2699,-2.55,500,0,1,0,1,0,nan,1.3e-05,0.451671,nan
2700,-2.6,500,0,1,0,2,0,nan,0.00145,0.448999,nan
2701,-2.6,500,0,1,0,2,0,nan,6e-06,0.451193,nan
2702,-2.6,500,0,1,0,2,0,nan,1.1e-05,0.448122,nan
2703,-2.55,500,0,1,0,1,0,nan,0.001486,0.449287,nan
2704,-2.6,500,0,1,0,2,0,nan,2.4e-05,0.44959,nan
2705,-2.55,500,0,1,0,1,0,nan,2.2e-05,0.446662,nan
2706,-2.6,500,0,1,0,2,0,nan,3.2e-05,0.452252,nan
2707,-2.55,500,0,1,0,1,0,nan,0.001454,0.446975,nan
2708,-2.6,500,0,1,0,2,0,nan,6e-06,0.445921,nan
2709,-2.55,500,0,1,0,1,0,nan,1.6e-05,0.443222,nan
2710,-2.55,500,0,1,0,1,0,nan,4e-06,0.441388,nan
2711,-2.6,500,0,1,0,2,0,nan,4e-06,0.440489,nan
