episode,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
1903,0.6,20,0,0,1,6,8.8e-05,-0.752956,nan
1904,0.6,20,0,0,1,6,0.000112,-0.758136,nan
1905,0.495,21,0,0,1,8,6.6e-05,nan,nan
1906,0.275,25,0,0,1,12,0.000208,-0.747474,nan
1907,0.605,19,0,0,1,6,0.000181,nan,nan
1908,0.55,20,0,0,1,7,0.000258,nan,nan
1909,0.44,22,0,0,1,9,0.000112,nan,nan
1910,0.6,20,0,0,1,6,8.5e-05,nan,nan
1911,0.38,24,0,0,1,10,0.004138,nan,nan
1912,0.6,20,0,0,1,6,0.000258,nan,nan
1913,0.43,24,0,0,1,9,6.7e-05,nan,nan
1914,0.38,24,0,0,1,10,9.4e-05,nan,nan
1915,0.55,20,0,0,1,7,8.4e-05,nan,nan
1916,0.385,23,0,0,1,10,0.000101,-0.75492,nan
1917,0.485,23,0,0,1,8,0.00014,nan,nan
1918,0.605,19,0,0,1,6,5.8e-05,-0.759178,nan
1919,0.495,21,0,0,1,8,7.3e-05,nan,nan
1920,0.385,23,0,0,1,10,8e-05,-0.732374,nan
1921,0.6,20,0,0,1,6,8.6e-05,-0.745012,nan
1922,0.55,20,0,0,1,7,7.2e-05,-0.740068,nan
1923,0.385,23,0,0,1,10,8.6e-05,nan,nan
1924,0.55,20,0,0,1,7,6.2e-05,nan,nan
1925,0.605,19,0,0,1,6,7.9e-05,-0.750087,nan
1926,0.6,20,0,0,1,6,0.004221,-0.729357,nan
1927,0.49,22,0,0,1,8,8.6e-05,-0.748823,nan
1928,0.545,21,0,0,1,7,0.000115,nan,nan
1929,0.425,25,0,0,1,9,8e-05,-0.761849,nan
1930,0.605,19,0,0,1,6,0.00011,nan,nan
1931,0.49,22,0,0,1,8,0.000224,nan,nan
1932,0.545,21,0,0,1,7,0.000109,-0.744585,nan
1933,0.545,21,0,0,1,7,0.000103,nan,nan
1934,0.545,21,0,0,1,7,0.002917,-0.755329,nan
1935,0.315,27,0,0,1,11,6.3e-05,nan,nan
1936,0.55,20,0,0,1,7,7.4e-05,nan,nan
1937,0.325,25,0,0,1,11,0.004135,-0.73397,nan
1938,0.49,22,0,0,1,8,8.8e-05,-0.740114,nan
1939,0.44,22,0,0,1,9,8e-05,-0.751984,nan
1940,0.605,19,0,0,1,6,9.1e-05,nan,nan
1941,0.38,24,0,0,1,10,7.8e-05,nan,nan
1942,0.44,22,0,0,1,9,0.000107,nan,nan
1943,0.38,24,0,0,1,10,0.00013,nan,nan
1944,0.38,24,0,0,1,10,8.5e-05,nan,nan
1945,0.435,23,0,0,1,9,0.000119,-0.764849,nan
1946,0.545,21,0,0,1,7,8.3e-05,nan,nan
1947,0.38,24,0,0,1,10,5.7e-05,nan,nan
1948,0.545,21,0,0,1,7,9.8e-05,-0.753797,nan
1949,0.6,20,0,0,1,6,9.4e-05,-0.757916,nan
1950,0.435,23,0,0,1,9,4.8e-05,nan,nan
1951,0.55,20,0,0,1,7,8.8e-05,nan,nan
1952,0.545,21,0,0,1,7,7.8e-05,-0.73236,nan
1953,0.55,20,0,0,1,7,8.1e-05,-0.767744,nan
1954,0.54,22,0,0,1,7,8.7e-05,-0.735346,nan
1955,0.545,21,0,0,1,7,8.8e-05,nan,nan
1956,0.55,20,0,0,1,7,7.1e-05,nan,nan
1957,0.54,22,0,0,1,7,5.8e-05,nan,nan
1958,0.5,20,0,0,1,8,7.6e-05,nan,nan
1959,0.495,21,0,0,1,8,8.6e-05,-0.75911,nan
1960,0.595,21,0,0,1,6,9.7e-05,nan,nan
1961,0.49,22,0,0,1,8,5.1e-05,nan,nan
1962,0.55,20,0,0,1,7,4.5e-05,nan,nan
1963,0.6,20,0,0,1,6,0.000308,nan,nan
1964,0.545,21,0,0,1,7,9e-05,-0.747508,nan
1965,0.545,21,0,0,1,7,7.2e-05,nan,nan
1966,0.6,20,0,0,1,6,9e-05,nan,nan
1967,0.49,22,0,0,1,8,5.1e-05,nan,nan
1968,0.5,20,0,0,1,8,0.007856,nan,nan
1969,0.55,20,0,0,1,7,9e-05,nan,nan
1970,0.44,22,0,0,1,9,0.000156,nan,nan
1971,0.435,23,0,0,1,9,0.000149,-0.74862,nan
1972,0.6,20,0,0,1,6,0.00014,-0.757662,nan
1973,0.485,23,0,0,1,8,0.004336,nan,nan
1974,0.655,19,0,0,1,5,0.000117,-0.759523,nan
1975,0.545,21,0,0,1,7,0.000107,nan,nan
1976,0.545,21,0,0,1,7,6.4e-05,-0.758308,nan
1977,0.385,23,0,0,1,10,0.000108,nan,nan
1978,0.55,20,0,0,1,7,9e-05,nan,nan
1979,0.595,21,0,0,1,6,8e-05,-0.726184,nan
1980,0.33,24,0,0,1,11,0.000171,-0.741121,nan
1981,0.38,24,0,0,1,10,0.000125,-0.750591,nan
1982,0.545,21,0,0,1,7,5.2e-05,nan,nan
1983,0.6,20,0,0,1,6,9.3e-05,nan,nan
1984,0.43,24,0,0,1,9,0.000149,nan,nan
1985,0.385,23,0,0,1,10,7.5e-05,-0.748417,nan
1986,0.435,23,0,0,1,9,8.8e-05,nan,nan
1987,0.6,20,0,0,1,6,6e-05,nan,nan
1988,0.49,22,0,0,1,8,9.4e-05,nan,nan
1989,0.49,22,0,0,1,8,7.5e-05,nan,nan
1990,0.49,22,0,0,1,8,8.3e-05,nan,nan
1991,0.385,23,0,0,1,10,0.004103,-0.743298,nan
1992,0.32,26,0,0,1,11,7.6e-05,-0.746917,nan
1993,0.43,24,0,0,1,9,6.3e-05,-0.751893,nan
1994,0.6,20,0,0,1,6,8.8e-05,-0.740013,nan
1995,0.6,20,0,0,1,6,0.000184,-0.740776,nan
1996,0.55,20,0,0,1,7,0.007908,-0.753841,nan
1997,0.55,20,0,0,1,7,0.000162,-0.719993,nan
1998,0.605,19,0,0,1,6,6.9e-05,nan,nan
1999,0.55,20,0,0,1,7,7.6e-05,nan,nan
2000,0.495,21,0,0,1,8,8.9e-05,-0.754875,nan
2001,0.595,21,0,0,1,6,8.5e-05,nan,nan
2002,0.495,21,0,0,1,8,0.000111,-0.756779,nan
2003,0.6,20,0,0,1,6,0.000132,-0.75417,nan
2004,0.485,23,0,0,1,8,6.9e-05,nan,nan
2005,0.495,21,0,0,1,8,6.9e-05,-0.752537,nan
2006,0.6,20,0,0,1,6,5.7e-05,-0.757635,nan
2007,0.43,24,0,0,1,9,6.3e-05,-0.746238,nan
2008,0.6,20,0,0,1,6,0.003961,-0.727282,nan
2009,0.5,20,0,0,1,8,5.7e-05,-0.753162,nan
2010,0.485,23,0,0,1,8,6.1e-05,nan,nan
2011,0.6,20,0,0,1,6,7.1e-05,nan,nan
2012,0.485,23,0,0,1,8,0.000123,-0.749985,nan
2013,0.55,20,0,0,1,7,0.000118,-0.744217,nan
2014,0.54,22,0,0,1,7,9.9e-05,-0.75882,nan
2015,0.6,20,0,0,1,6,8.7e-05,-0.746281,nan
2016,0.485,23,0,0,1,8,6.9e-05,nan,nan
2017,0.48,24,0,0,1,8,7.6e-05,nan,nan
2018,0.6,20,0,0,1,6,6.3e-05,nan,nan
2019,0.43,24,0,0,1,9,9.7e-05,nan,nan
2020,0.6,20,0,0,1,6,7.5e-05,nan,nan
2021,0.495,21,0,0,1,8,7.6e-05,-0.738537,nan
2022,0.545,21,0,0,1,7,8.8e-05,nan,nan
2023,0.55,20,0,0,1,7,8.6e-05,nan,nan
2024,0.325,25,0,0,1,11,6.4e-05,-0.74674,nan
2025,0.545,21,0,0,1,7,8.8e-05,nan,nan
2026,0.545,21,0,0,1,7,7.7e-05,-0.744565,nan
2027,0.43,24,0,0,1,9,8.7e-05,-0.744411,nan
2028,0.375,25,0,0,1,10,5.5e-05,nan,nan
2029,0.595,21,0,0,1,6,5.5e-05,-0.756708,nan
2030,0.435,23,0,0,1,9,5.4e-05,nan,nan
2031,0.605,19,0,0,1,6,0.000103,-0.736896,nan
2032,0.385,23,0,0,1,10,8.4e-05,nan,nan
2033,0.55,20,0,0,1,7,9.3e-05,nan,nan
2034,0.44,22,0,0,1,9,8.7e-05,nan,nan
2035,0.605,19,0,0,1,6,0.000132,-0.763902,nan
2036,0.44,22,0,0,1,9,0.006576,-0.731592,nan
2037,0.48,24,0,0,1,8,0.000101,-0.748227,nan
2038,0.375,25,0,0,1,10,9.2e-05,nan,nan
2039,0.495,21,0,0,1,8,7.1e-05,-0.749586,nan
2040,0.43,24,0,0,1,9,9.1e-05,-0.737284,nan
2041,0.605,19,0,0,1,6,6.8e-05,nan,nan
2042,0.6,20,0,0,1,6,6.9e-05,nan,nan
2043,0.495,21,0,0,1,8,8.8e-05,-0.732801,nan
2044,0.27,26,0,0,1,12,5.3e-05,-0.767252,nan
2045,0.485,23,0,0,1,8,6.5e-05,nan,nan
2046,0.495,21,0,0,1,8,7.8e-05,-0.745028,nan
2047,0.385,23,0,0,1,10,5.2e-05,nan,nan
2048,0.43,24,0,0,1,9,6.1e-05,nan,nan
2049,0.435,23,0,0,1,9,0.000106,-0.746293,nan
2050,0.545,21,0,0,1,7,6.6e-05,nan,nan
2051,0.655,19,0,0,1,5,0.000115,-0.751047,nan
2052,0.38,24,0,0,1,10,8.2e-05,-0.751158,nan
2053,0.605,19,0,0,1,6,6.9e-05,nan,nan
2054,0.43,24,0,0,1,9,0.004372,nan,nan
2055,0.38,24,0,0,1,10,0.000145,nan,nan
2056,0.49,22,0,0,1,8,6.9e-05,nan,nan
2057,0.545,21,0,0,1,7,5.6e-05,-0.730133,nan
2058,0.43,24,0,0,1,9,0.004098,-0.742273,nan
2059,0.385,23,0,0,1,10,9.8e-05,nan,nan
2060,0.435,23,0,0,1,9,6.5e-05,-0.753224,nan
2061,0.66,18,0,0,1,5,0.000119,-0.740345,nan
2062,0.49,22,0,0,1,8,0.000108,-0.740026,nan
2063,0.605,19,0,0,1,6,7.1e-05,nan,nan
2064,0.495,21,0,0,1,8,4.9e-05,-0.756366,nan
2065,0.495,21,0,0,1,8,7.4e-05,nan,nan
2066,0.48,24,0,0,1,8,7e-05,nan,nan
2067,0.435,23,0,0,1,9,9.2e-05,-0.742541,nan
2068,0.49,22,0,0,1,8,8.9e-05,-0.752655,nan
2069,0.495,21,0,0,1,8,8e-05,nan,nan
2070,0.44,22,0,0,1,9,8.6e-05,nan,nan
2071,0.495,21,0,0,1,8,5.9e-05,-0.75728,nan
2072,0.545,21,0,0,1,7,6.4e-05,nan,nan
2073,0.44,22,0,0,1,9,6.4e-05,nan,nan
2074,0.595,21,0,0,1,6,8.5e-05,-0.739998,nan
2075,0.49,22,0,0,1,8,7.8e-05,-0.75441,nan
2076,0.375,25,0,0,1,10,7.1e-05,nan,nan
2077,0.38,24,0,0,1,10,7.1e-05,nan,nan
2078,0.44,22,0,0,1,9,0.000146,nan,nan
2079,0.49,22,0,0,1,8,0.000122,nan,nan
2080,0.545,21,0,0,1,7,8.4e-05,-0.754766,nan
2081,0.44,22,0,0,1,9,0.000143,-0.75345,nan
2082,0.435,23,0,0,1,9,5.2e-05,nan,nan
2083,0.435,23,0,0,1,9,0.000124,-0.736864,nan
2084,0.435,23,0,0,1,9,8.7e-05,nan,nan
2085,0.595,21,0,0,1,6,9e-05,-0.754109,nan
2086,0.545,21,0,0,1,7,0.000118,nan,nan
2087,0.545,21,0,0,1,7,3.9e-05,-0.758022,nan
2088,0.545,21,0,0,1,7,8.4e-05,nan,nan
2089,0.385,23,0,0,1,10,0.000122,-0.750925,nan
2090,0.55,20,0,0,1,7,5.9e-05,-0.744883,nan
2091,0.44,22,0,0,1,9,0.000111,-0.765414,nan
2092,0.545,21,0,0,1,7,8.9e-05,nan,nan
2093,0.495,21,0,0,1,8,0.000171,-0.728772,nan
2094,0.545,21,0,0,1,7,0.000154,nan,nan
2095,0.435,23,0,0,1,9,7.5e-05,-0.740798,nan
2096,0.44,22,0,0,1,9,7.4e-05,-0.726222,nan
2097,0.54,22,0,0,1,7,7.6e-05,-0.757714,nan
2098,0.44,22,0,0,1,9,0.000118,-0.757133,nan
2099,0.435,23,0,0,1,9,5.9e-05,nan,nan
2100,0.38,24,0,0,1,10,0.000154,nan,nan
2101,0.545,21,0,0,1,7,0.000114,-0.750317,nan
2102,0.44,22,0,0,1,9,5.9e-05,-0.754711,nan
2103,0.605,19,0,0,1,6,9.3e-05,nan,nan
2104,0.33,24,0,0,1,11,7.8e-05,nan,nan
2105,0.495,21,0,0,1,8,9.6e-05,-0.755256,nan
2106,0.385,23,0,0,1,10,8e-05,nan,nan
2107,0.38,24,0,0,1,10,0.000118,nan,nan
2108,0.6,20,0,0,1,6,0.000109,nan,nan
2109,0.55,20,0,0,1,7,6.9e-05,nan,nan
2110,0.59,22,0,0,1,6,8.7e-05,nan,nan
2111,0.545,21,0,0,1,7,7.9e-05,-0.732033,nan
2112,0.49,22,0,0,1,8,0.000152,-0.733241,nan
2113,0.435,23,0,0,1,9,9.6e-05,nan,nan
2114,0.6,20,0,0,1,6,7.9e-05,nan,nan
2115,0.49,22,0,0,1,8,0.000112,nan,nan
2116,0.595,21,0,0,1,6,6.6e-05,-0.753874,nan
2117,0.485,23,0,0,1,8,7.5e-05,nan,nan
2118,0.485,23,0,0,1,8,0.000135,-0.762681,nan
2119,0.605,19,0,0,1,6,8.6e-05,nan,nan
2120,0.49,22,0,0,1,8,0.004138,nan,nan
2121,0.55,20,0,0,1,7,0.000119,nan,nan
2122,0.38,24,0,0,1,10,9e-05,nan,nan
2123,0.595,21,0,0,1,6,6.3e-05,-0.741194,nan
2124,0.38,24,0,0,1,10,9.4e-05,-0.747077,nan
2125,0.54,22,0,0,1,7,7e-05,-0.740823,nan
2126,0.48,24,0,0,1,8,5.3e-05,-0.7504,nan
2127,0.545,21,0,0,1,7,7.8e-05,nan,nan
2128,0.495,21,0,0,1,8,6.6e-05,-0.750663,nan
2129,0.54,22,0,0,1,7,6.5e-05,-0.736418,nan
2130,0.49,22,0,0,1,8,0.000255,-0.740968,nan
2131,0.545,21,0,0,1,7,0.000119,nan,nan
2132,0.595,21,0,0,1,6,7.6e-05,-0.743833,nan
2133,0.495,21,0,0,1,8,6.3e-05,nan,nan
2134,0.435,23,0,0,1,9,9.5e-05,-0.758952,nan
2135,0.435,23,0,0,1,9,0.00012,nan,nan
2136,0.385,23,0,0,1,10,0.000135,-0.72788,nan
2137,0.38,24,0,0,1,10,6.7e-05,-0.741735,nan
2138,0.435,23,0,0,1,9,6.3e-05,nan,nan
2139,0.49,22,0,0,1,8,0.00012,nan,nan
2140,0.55,20,0,0,1,7,8.8e-05,nan,nan
2141,0.435,23,0,0,1,9,6e-05,-0.740387,nan
2142,0.49,22,0,0,1,8,0.000114,-0.733797,nan
2143,0.6,20,0,0,1,6,9.5e-05,-0.747732,nan
2144,0.44,22,0,0,1,9,9.6e-05,-0.72202,nan
2145,0.38,24,0,0,1,10,8e-05,-0.738736,nan
2146,0.43,24,0,0,1,9,9.1e-05,-0.7512,nan
2147,0.49,22,0,0,1,8,7.2e-05,-0.755927,nan
2148,0.49,22,0,0,1,8,6.5e-05,-0.754685,nan
2149,0.49,22,0,0,1,8,8.5e-05,-0.740111,nan
2150,0.43,24,0,0,1,9,6.9e-05,-0.739874,nan
2151,0.55,20,0,0,1,7,7.2e-05,-0.751225,nan
2152,0.55,20,0,0,1,7,9.8e-05,-0.716082,nan
2153,0.54,22,0,0,1,7,5.5e-05,-0.754191,nan
2154,0.6,20,0,0,1,6,0.000105,-0.759127,nan
2155,0.495,21,0,0,1,8,8.7e-05,nan,nan
2156,0.655,19,0,0,1,5,0.000123,-0.74949,nan
2157,0.545,21,0,0,1,7,7.1e-05,nan,nan
2158,0.49,22,0,0,1,8,8.3e-05,nan,nan
2159,0.49,22,0,0,1,8,6.3e-05,nan,nan
2160,0.49,22,0,0,1,8,0.000211,nan,nan
2161,0.44,22,0,0,1,9,0.000141,nan,nan
2162,0.545,21,0,0,1,7,0.000132,-0.74931,nan
2163,0.435,23,0,0,1,9,6.2e-05,nan,nan
2164,0.49,22,0,0,1,8,0.000133,nan,nan
2165,0.55,20,0,0,1,7,6.8e-05,nan,nan
2166,0.595,21,0,0,1,6,0.000127,-0.776711,nan
2167,0.43,24,0,0,1,9,6.3e-05,-0.744321,nan
2168,0.495,21,0,0,1,8,8.2e-05,nan,nan
2169,0.605,19,0,0,1,6,5.4e-05,-0.755882,nan
2170,0.6,20,0,0,1,6,0.00011,-0.75398,nan
2171,0.55,20,0,0,1,7,7.8e-05,-0.721206,nan
2172,0.44,22,0,0,1,9,0.00013,-0.738946,nan
2173,0.545,21,0,0,1,7,8.9e-05,nan,nan
2174,0.495,21,0,0,1,8,6.5e-05,-0.75695,nan
2175,0.49,22,0,0,1,8,8.4e-05,-0.742018,nan
2176,0.435,23,0,0,1,9,7.6e-05,nan,nan
2177,0.545,21,0,0,1,7,8.8e-05,-0.746709,nan
2178,0.6,20,0,0,1,6,8.2e-05,-0.762241,nan
2179,0.55,20,0,0,1,7,5.3e-05,-0.743022,nan
2180,0.485,23,0,0,1,8,7.5e-05,nan,nan
2181,0.43,24,0,0,1,9,6.6e-05,nan,nan
2182,0.61,18,0,0,1,6,6.5e-05,nan,nan
2183,0.435,23,0,0,1,9,7.7e-05,-0.740681,nan
2184,0.49,22,0,0,1,8,0.000117,-0.737928,nan
2185,0.605,19,0,0,1,6,6.2e-05,nan,nan
2186,0.55,20,0,0,1,7,0.004103,nan,nan
2187,0.38,24,0,0,1,10,5.6e-05,nan,nan
2188,0.6,20,0,0,1,6,6.7e-05,nan,nan
2189,0.605,19,0,0,1,6,0.00011,-0.744053,nan
2190,0.33,24,0,0,1,11,8.6e-05,-0.767618,nan
2191,0.49,22,0,0,1,8,0.003585,-0.737379,nan
2192,0.39,22,0,0,1,10,6.2e-05,-0.734788,nan
2193,0.445,21,0,0,1,9,9.5e-05,nan,nan
2194,0.44,22,0,0,1,9,6.7e-05,nan,nan
2195,0.535,23,0,0,1,7,9.3e-05,-0.747956,nan
2196,0.495,21,0,0,1,8,6.7e-05,nan,nan
2197,0.55,20,0,0,1,7,0.00011,nan,nan
2198,0.605,19,0,0,1,6,8.8e-05,-0.747488,nan
2199,0.65,20,0,0,1,5,6.5e-05,-0.754207,nan
2200,0.6,20,0,0,1,6,0.000118,-0.758032,nan
2201,0.49,22,0,0,1,8,0.004147,-0.757566,nan
2202,0.485,23,0,0,1,8,5.7e-05,nan,nan
2203,0.55,20,0,0,1,7,8.4e-05,nan,nan
2204,0.425,25,0,0,1,9,8.7e-05,-0.749203,nan
2205,0.375,25,0,0,1,10,4.4e-05,nan,nan
2206,0.655,19,0,0,1,5,7.5e-05,-0.719711,nan
2207,0.55,20,0,0,1,7,6.2e-05,-0.748293,nan
2208,0.49,22,0,0,1,8,9.6e-05,-0.755834,nan
2209,0.545,21,0,0,1,7,7.3e-05,nan,nan
2210,0.385,23,0,0,1,10,7.9e-05,-0.742577,nan
2211,0.44,22,0,0,1,9,6.3e-05,-0.767878,nan
2212,0.49,22,0,0,1,8,0.006552,-0.747867,nan
2213,0.38,24,0,0,1,10,9.6e-05,-0.758333,nan
2214,0.55,20,0,0,1,7,7.8e-05,-0.753318,nan
2215,0.495,21,0,0,1,8,8.5e-05,nan,nan
2216,0.44,22,0,0,1,9,8.2e-05,nan,nan
2217,0.545,21,0,0,1,7,4.2e-05,-0.754977,nan
2218,0.44,22,0,0,1,9,0.000111,-0.748714,nan
2219,0.495,21,0,0,1,8,4.9e-05,nan,nan
2220,0.55,20,0,0,1,7,7e-05,nan,nan
2221,0.495,21,0,0,1,8,6.8e-05,-0.726001,nan
2222,0.605,19,0,0,1,6,8.4e-05,nan,nan
2223,0.435,23,0,0,1,9,0.000105,-0.758608,nan
2224,0.605,19,0,0,1,6,5.8e-05,nan,nan
2225,0.545,21,0,0,1,7,7.8e-05,-0.751518,nan
2226,0.545,21,0,0,1,7,7.3e-05,nan,nan
2227,0.435,23,0,0,1,9,5.3e-05,-0.767304,nan
2228,0.32,26,0,0,1,11,6.9e-05,-0.745263,nan
2229,0.545,21,0,0,1,7,6.2e-05,nan,nan
2230,0.545,21,0,0,1,7,6.6e-05,-0.731847,nan
2231,0.495,21,0,0,1,8,5.7e-05,nan,nan
2232,0.54,22,0,0,1,7,8.1e-05,nan,nan
2233,0.605,19,0,0,1,6,0.000112,-0.755182,nan
2234,0.495,21,0,0,1,8,9.3e-05,nan,nan
2235,0.6,20,0,0,1,6,7e-05,nan,nan
2236,0.495,21,0,0,1,8,7.3e-05,-0.762963,nan
2237,0.545,21,0,0,1,7,6.8e-05,nan,nan
2238,0.43,24,0,0,1,9,7.3e-05,nan,nan
2239,0.435,23,0,0,1,9,8.3e-05,-0.74342,nan
2240,0.495,21,0,0,1,8,9.7e-05,nan,nan
2241,0.54,22,0,0,1,7,7.7e-05,nan,nan
2242,0.6,20,0,0,1,6,6.8e-05,nan,nan
2243,0.44,22,0,0,1,9,7.7e-05,nan,nan
2244,0.43,24,0,0,1,9,9.5e-05,nan,nan
2245,0.38,24,0,0,1,10,7.2e-05,nan,nan
2246,0.43,24,0,0,1,9,7.3e-05,nan,nan
2247,0.495,21,0,0,1,8,0.0001,-0.728521,nan
2248,0.445,21,0,0,1,9,7.9e-05,nan,nan
2249,0.44,22,0,0,1,9,7e-05,nan,nan
2250,0.435,23,0,0,1,9,5.9e-05,-0.753461,nan
2251,0.44,22,0,0,1,9,7e-05,-0.736277,nan
2252,0.6,20,0,0,1,6,0.000235,-0.760483,nan
2253,0.55,20,0,0,1,7,8.6e-05,-0.763849,nan
2254,0.49,22,0,0,1,8,9.3e-05,-0.73957,nan
2255,0.495,21,0,0,1,8,7.6e-05,nan,nan
2256,0.49,22,0,0,1,8,5.2e-05,nan,nan
2257,0.375,25,0,0,1,10,0.000107,-0.738888,nan
2258,0.605,19,0,0,1,6,0.000122,nan,nan
2259,0.6,20,0,0,1,6,8e-05,nan,nan
2260,0.6,20,0,0,1,6,9.9e-05,nan,nan
2261,0.545,21,0,0,1,7,0.000117,-0.73978,nan
2262,0.545,21,0,0,1,7,8.5e-05,nan,nan
2263,0.38,24,0,0,1,10,9.3e-05,nan,nan
2264,0.605,19,0,0,1,6,7.3e-05,-0.74686,nan
2265,0.395,21,0,0,1,10,0.00015,nan,nan
2266,0.6,20,0,0,1,6,8.7e-05,nan,nan
2267,0.605,19,0,0,1,6,6.8e-05,-0.749062,nan
2268,0.54,22,0,0,1,7,6.6e-05,-0.759858,nan
2269,0.38,24,0,0,1,10,8.3e-05,-0.757666,nan
2270,0.55,20,0,0,1,7,9.2e-05,-0.731728,nan
2271,0.44,22,0,0,1,9,7.4e-05,-0.742934,nan
2272,0.44,22,0,0,1,9,8.7e-05,-0.753069,nan
2273,0.385,23,0,0,1,10,6.6e-05,nan,nan
2274,0.6,20,0,0,1,6,5.6e-05,nan,nan
2275,0.605,19,0,0,1,6,7.2e-05,-0.738573,nan
2276,0.545,21,0,0,1,7,9.5e-05,nan,nan
2277,0.655,19,0,0,1,5,9e-05,-0.744619,nan
2278,0.385,23,0,0,1,10,7.1e-05,nan,nan
2279,0.44,22,0,0,1,9,0.000126,nan,nan
2280,0.495,21,0,0,1,8,6e-05,-0.739312,nan
2281,0.435,23,0,0,1,9,6.1e-05,nan,nan
2282,0.605,19,0,0,1,6,6.3e-05,-0.750079,nan
2283,0.61,18,0,0,1,6,5.2e-05,-0.729852,nan
2284,0.6,20,0,0,1,6,8.3e-05,-0.725881,nan
2285,0.605,19,0,0,1,6,6.2e-05,nan,nan
2286,0.595,21,0,0,1,6,7.8e-05,-0.758836,nan
2287,0.485,23,0,0,1,8,0.000102,nan,nan
2288,0.55,20,0,0,1,7,6.4e-05,nan,nan
2289,0.545,21,0,0,1,7,7.5e-05,-0.749643,nan
2290,0.38,24,0,0,1,10,7.3e-05,-0.742634,nan
2291,0.49,22,0,0,1,8,7.3e-05,-0.759951,nan
2292,0.545,21,0,0,1,7,8e-05,nan,nan
2293,0.54,22,0,0,1,7,7.5e-05,nan,nan
2294,0.44,22,0,0,1,9,7.8e-05,nan,nan
2295,0.55,20,0,0,1,7,7.7e-05,nan,nan
2296,0.385,23,0,0,1,10,9.2e-05,-0.746024,nan
2297,0.55,20,0,0,1,7,5.6e-05,-0.731687,nan
2298,0.38,24,0,0,1,10,7.5e-05,-0.744364,nan
2299,0.545,21,0,0,1,7,9.2e-05,nan,nan
2300,0.595,21,0,0,1,6,8.2e-05,-0.73861,nan
2301,0.495,21,0,0,1,8,5.9e-05,nan,nan
2302,0.545,21,0,0,1,7,8.4e-05,-0.734428,nan
2303,0.49,22,0,0,1,8,0.000105,-0.739415,nan
2304,0.44,22,0,0,1,9,7.2e-05,-0.734192,nan
2305,0.38,24,0,0,1,10,6.3e-05,-0.727301,nan
2306,0.495,21,0,0,1,8,6.2e-05,nan,nan
2307,0.385,23,0,0,1,10,6.2e-05,-0.735505,nan
2308,0.545,21,0,0,1,7,5.3e-05,nan,nan
2309,0.495,21,0,0,1,8,4.2e-05,-0.769595,nan
2310,0.535,23,0,0,1,7,7.5e-05,nan,nan
2311,0.605,19,0,0,1,6,0.000107,-0.751996,nan
2312,0.44,22,0,0,1,9,9.8e-05,-0.733481,nan
2313,0.55,20,0,0,1,7,5.5e-05,-0.777967,nan
2314,0.37,26,0,0,1,10,8.3e-05,-0.736836,nan
2315,0.44,22,0,0,1,9,6.9e-05,-0.751629,nan
2316,0.6,20,0,0,1,6,6.5e-05,-0.769318,nan
2317,0.375,25,0,0,1,10,8.3e-05,nan,nan
2318,0.49,22,0,0,1,8,8.5e-05,nan,nan
2319,0.55,20,0,0,1,7,7.5e-05,nan,nan
2320,0.495,21,0,0,1,8,8e-05,-0.732559,nan
2321,0.425,25,0,0,1,9,7.6e-05,nan,nan
2322,0.6,20,0,0,1,6,9e-05,nan,nan
2323,0.545,21,0,0,1,7,7.7e-05,-0.744351,nan
2324,0.385,23,0,0,1,10,6e-05,nan,nan
2325,0.435,23,0,0,1,9,8.4e-05,-0.728976,nan
2326,0.605,19,0,0,1,6,6.4e-05,nan,nan
2327,0.44,22,0,0,1,9,9.9e-05,nan,nan
2328,0.495,21,0,0,1,8,9.6e-05,-0.755745,nan
2329,0.44,22,0,0,1,9,0.000112,-0.742739,nan
2330,0.6,20,0,0,1,6,5.4e-05,-0.750128,nan
2331,0.495,21,0,0,1,8,9.9e-05,nan,nan
2332,0.44,22,0,0,1,9,7.4e-05,nan,nan
2333,0.44,22,0,0,1,9,6.4e-05,nan,nan
2334,0.545,21,0,0,1,7,6.7e-05,-0.739398,nan
2335,0.44,22,0,0,1,9,9.8e-05,-0.731714,nan
2336,0.43,24,0,0,1,9,7.1e-05,-0.739019,nan
2337,0.545,21,0,0,1,7,6.5e-05,nan,nan
2338,0.435,23,0,0,1,9,8.5e-05,-0.738795,nan
2339,0.5,20,0,0,1,8,6.3e-05,-0.756323,nan
2340,0.485,23,0,0,1,8,9.6e-05,nan,nan
2341,0.44,22,0,0,1,9,7.7e-05,nan,nan
2342,0.55,20,0,0,1,7,5.6e-05,nan,nan
2343,0.49,22,0,0,1,8,6.4e-05,nan,nan
2344,0.495,21,0,0,1,8,7.4e-05,-0.754461,nan
2345,0.495,21,0,0,1,8,9e-05,nan,nan
2346,0.545,21,0,0,1,7,5.4e-05,-0.770978,nan
2347,0.485,23,0,0,1,8,6.9e-05,nan,nan
2348,0.44,22,0,0,1,9,6.3e-05,nan,nan
2349,0.6,20,0,0,1,6,5.5e-05,nan,nan
2350,0.605,19,0,0,1,6,3.8e-05,-0.746499,nan
2351,0.385,23,0,0,1,10,3.9e-05,nan,nan
2352,0.49,22,0,0,1,8,8.1e-05,nan,nan
2353,0.5,20,0,0,1,8,6.4e-05,nan,nan
